started_at,ended_at,duration,start_station_id,start_station_name,start_station_description,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_description,end_station_latitude,end_station_longitude
2021-07-21 10:18:18.600000+00:00,2021-07-21 10:40:08.924000+00:00,1310,1819,Heriot Watt - Edinburgh Business School,Outside Edinburgh Business School,55.9088228790413,-3.320113285176247,1819,Heriot Watt - Edinburgh Business School,Outside Edinburgh Business School,55.9088228790413,-3.320113285176247
2021-07-21 10:22:12.697000+00:00,2021-07-21 11:01:21.588000+00:00,2348,1738,Wester Coates Terrace,Junction with Roseburn Terrace,55.94564841884953,-3.2318471509140636,250,Victoria Quay,Entrance to Scottish Government Office,55.977617152546344,-3.1741263194576277
2021-07-21 10:22:49.442000+00:00,2021-07-21 11:00:29.551000+00:00,2260,1738,Wester Coates Terrace,Junction with Roseburn Terrace,55.94564841884953,-3.2318471509140636,250,Victoria Quay,Entrance to Scottish Government Office,55.977617152546344,-3.1741263194576277
2021-07-21 10:29:51.879000+00:00,2021-07-21 11:04:48.651000+00:00,2096,1028,Hunter Square,In Hunter Square next to Tron Kirk,55.949797565633276,-3.1877950320129003,183,Waverley Bridge,near the top of the South ramp,55.951980756193535,-3.1918903325579038
2021-07-21 10:31:46.468000+00:00,2021-07-21 10:39:40.659000+00:00,474,259,St Andrew Square,North East corner,55.95490573198223,-3.192443756949956,1091,Holyrood Road,Opposite St Leonards Land,55.94955950619123,-3.180413257527789
2021-07-21 10:36:13.599000+00:00,2021-07-21 11:23:27.219000+00:00,2833,250,Victoria Quay,Entrance to Scottish Government Office,55.977617152546344,-3.1741263194576277,1039,Lothian Road,Outside the Usher Hall,55.947409199207115,-3.2057654971365537
2021-07-21 10:41:12.355000+00:00,2021-07-21 10:42:39.992000+00:00,87,1744,Morningside Road,"Corner of Morningside Park, beside M&S",55.927985349796536,-3.209749771944871,1809,Royal Edinburgh Hospital,Next to Kennedy Tower,55.92781815597736,-3.2133077222032247
2021-07-21 10:43:09.711000+00:00,2021-07-21 11:06:07.792000+00:00,1378,251,Waverley Station,Platform level near Calton Road Exit,55.952641035774384,-3.187526919462357,250,Victoria Quay,Entrance to Scottish Government Office,55.977617152546344,-3.1741263194576277
2021-07-21 10:50:29.304000+00:00,2021-07-21 11:16:39.919000+00:00,1570,1024,Meadow Place,End of Meadow Place,55.940237631689435,-3.194640214184801,1763,Comely Bank Road,Outside Raeburn Place Sports Ground,55.95941012836135,-3.2156613606136943
2021-07-21 10:51:18.979000+00:00,2021-07-21 10:59:55.308000+00:00,516,1767,Bruntsfield Links,Corner of Bruntsfield Links next to Public Toilets,55.937123239991095,-3.206431879393449,247,Charlotte Square,North Corner of Charlotte Square,55.95233546161639,-3.2071011721072864
2021-07-21 10:57:35.668000+00:00,2021-07-21 12:28:04.025000+00:00,5428,250,Victoria Quay,Entrance to Scottish Government Office,55.977617152546344,-3.1741263194576277,250,Victoria Quay,Entrance to Scottish Government Office,55.977617152546344,-3.1741263194576277
2021-07-21 10:58:23.405000+00:00,2021-07-21 12:28:01.751000+00:00,5378,250,Victoria Quay,Entrance to Scottish Government Office,55.977617152546344,-3.1741263194576277,250,Victoria Quay,Entrance to Scottish Government Office,55.977617152546344,-3.1741263194576277
2021-07-21 11:02:12.293000+00:00,2021-07-21 11:11:57.763000+00:00,585,246,Royal Commonwealth Pool,Royal Commonwealth Pool Entrance,55.939000247888764,-3.173923554315593,253,Kings Building 2,Sanderson Building,55.92320215516664,-3.1716462453634904
2021-07-21 11:02:14.813000+00:00,2021-07-21 11:47:13.333000+00:00,2698,264,Pollock Halls,Pollock Halls Entrance,55.94008064125911,-3.171746866852459,1744,Morningside Road,"Corner of Morningside Park, beside M&S",55.927985349796536,-3.209749771944871
2021-07-21 11:07:47.227000+00:00,2021-07-21 11:09:45.060000+00:00,117,1753,Waitrose Comely Bank,On Fettes Avenue next to Waitrose,55.959536249717715,-3.223434402338853,1753,Waitrose Comely Bank,On Fettes Avenue next to Waitrose,55.959536249717715,-3.223434402338853
2021-07-21 11:08:33.959000+00:00,2021-07-21 11:26:19.918000+00:00,1065,246,Royal Commonwealth Pool,Royal Commonwealth Pool Entrance,55.939000247888764,-3.173923554315593,289,Castle Street,Near Rose Street,55.951500737349754,-3.2031839065252825
2021-07-21 11:08:52.481000+00:00,2021-07-21 11:54:13.662000+00:00,2721,183,Waverley Bridge,near the top of the South ramp,55.951980756193535,-3.1918903325579038,183,Waverley Bridge,near the top of the South ramp,55.951980756193535,-3.1918903325579038
2021-07-21 11:09:34.800000+00:00,2021-07-21 11:15:20.668000+00:00,345,1767,Bruntsfield Links,Corner of Bruntsfield Links next to Public Toilets,55.937123239991095,-3.206431879393449,265,Meadows East,Between Melville Terrace and Sciennes,55.939809466328285,-3.182738850746432
2021-07-21 11:10:00.328000+00:00,2021-07-21 11:40:41.399000+00:00,1841,1753,Waitrose Comely Bank,On Fettes Avenue next to Waitrose,55.959536249717715,-3.223434402338853,264,Pollock Halls,Pollock Halls Entrance,55.94008064125911,-3.171746866852459
2021-07-21 11:13:30.915000+00:00,2021-07-21 11:25:47.228000+00:00,736,1017,Crichton Street,East end of street,55.94478427951007,-3.186906245433761,1024,Meadow Place,End of Meadow Place,55.940237631689435,-3.194640214184801
2021-07-21 11:14:31.688000+00:00,2021-07-21 12:45:28.707000+00:00,5457,259,St Andrew Square,North East corner,55.95490573198223,-3.192443756949956,256,St Andrews House,beside Jacobs ladder,55.95316433242384,-3.181682340931843
2021-07-21 11:14:47.900000+00:00,2021-07-21 12:16:35.158000+00:00,3707,259,St Andrew Square,North East corner,55.95490573198223,-3.192443756949956,2268,Picardy Place,Outside Omni Centre,55.95653524179326,-3.1862476120746805
2021-07-21 11:15:16.876000+00:00,2021-07-21 12:05:16.998000+00:00,3000,259,St Andrew Square,North East corner,55.95490573198223,-3.192443756949956,1749,Dean Street,Corner of Dean Park Mews,55.957278012740645,-3.2142853873890544
2021-07-21 11:15:19.463000+00:00,2021-07-21 11:52:45.028000+00:00,2245,1024,Meadow Place,End of Meadow Place,55.940237631689435,-3.194640214184801,1739,Edinburgh Royal Infirmary,Front of new Sick Kids Hospital,55.92135417116336,-3.1369712992544976
2021-07-21 11:15:20.540000+00:00,2021-07-21 12:16:52.613000+00:00,3692,259,St Andrew Square,North East corner,55.95490573198223,-3.192443756949956,2268,Picardy Place,Outside Omni Centre,55.95653524179326,-3.1862476120746805
2021-07-21 11:15:36.271000+00:00,2021-07-21 12:04:24.084000+00:00,2927,259,St Andrew Square,North East corner,55.95490573198223,-3.192443756949956,1749,Dean Street,Corner of Dean Park Mews,55.957278012740645,-3.2142853873890544
2021-07-21 11:16:52.123000+00:00,2021-07-21 12:16:44.484000+00:00,3592,259,St Andrew Square,North East corner,55.95490573198223,-3.192443756949956,2268,Picardy Place,Outside Omni Centre,55.95653524179326,-3.1862476120746805
2021-07-21 11:16:53.409000+00:00,2021-07-21 11:33:49.734000+00:00,1016,1798,Chambers Street,Outside National Museum,55.94760044619224,-3.1889197367352153,358,Leith Walk,Leith Walk opposite Dalmeny Street,55.96517649040763,-3.1761801702076298
2021-07-21 11:18:42.957000+00:00,2021-07-21 11:55:32.743000+00:00,2209,1819,Heriot Watt - Edinburgh Business School,Outside Edinburgh Business School,55.9088228790413,-3.320113285176247,1819,Heriot Watt - Edinburgh Business School,Outside Edinburgh Business School,55.9088228790413,-3.320113285176247
2021-07-21 11:18:45.047000+00:00,2021-07-21 11:55:47.053000+00:00,2222,1819,Heriot Watt - Edinburgh Business School,Outside Edinburgh Business School,55.9088228790413,-3.320113285176247,1819,Heriot Watt - Edinburgh Business School,Outside Edinburgh Business School,55.9088228790413,-3.320113285176247
2021-07-21 11:24:59.809000+00:00,2021-07-21 11:42:19.415000+00:00,1039,1798,Chambers Street,Outside National Museum,55.94760044619224,-3.1889197367352153,1748,Colinton Road,Near Napier University Merchiston Campus,55.933416359161036,-3.21239711224257
2021-07-21 11:33:06.759000+00:00,2021-07-21 13:00:40.587000+00:00,5253,225,Waverley Court,On Waverley Court forecourt,55.95173449698344,-3.1841785354060903,225,Waverley Court,On Waverley Court forecourt,55.95173449698344,-3.1841785354060903
2021-07-21 11:36:33.119000+00:00,2021-07-21 11:43:18.932000+00:00,405,1767,Bruntsfield Links,Corner of Bruntsfield Links next to Public Toilets,55.937123239991095,-3.206431879393449,1024,Meadow Place,End of Meadow Place,55.940237631689435,-3.194640214184801
2021-07-21 11:36:51.033000+00:00,2021-07-21 11:48:14.674000+00:00,683,1730,East London Street,Outside St Mary's Primary School,55.95995414501485,-3.1871977585476543,1753,Waitrose Comely Bank,On Fettes Avenue next to Waitrose,55.959536249717715,-3.223434402338853
2021-07-21 11:38:03.990000+00:00,2021-07-21 11:56:25.423000+00:00,1101,1818,Dynamic Earth,"Outside Dynamic Earth, Holyrood Road",55.951089465236365,-3.17572460948655,250,Victoria Quay,Entrance to Scottish Government Office,55.977617152546344,-3.1741263194576277
2021-07-21 11:46:49.043000+00:00,2021-07-21 12:25:01.246000+00:00,2292,247,Charlotte Square,North Corner of Charlotte Square,55.95233546161639,-3.2071011721072864,225,Waverley Court,On Waverley Court forecourt,55.95173449698344,-3.1841785354060903
2021-07-21 11:46:54.805000+00:00,2021-07-21 12:24:03.450000+00:00,2228,247,Charlotte Square,North Corner of Charlotte Square,55.95233546161639,-3.2071011721072864,225,Waverley Court,On Waverley Court forecourt,55.95173449698344,-3.1841785354060903
2021-07-21 11:47:06.966000+00:00,2021-07-21 11:58:46.112000+00:00,699,265,Meadows East,Between Melville Terrace and Sciennes,55.939809466328285,-3.182738850746432,1019,Grassmarket,West end of Grassmarket,55.947097278583385,-3.1972457326126005
2021-07-21 11:47:32.499000+00:00,2021-07-21 12:34:02.684000+00:00,2790,1722,Cramond Foreshore,Near Cramond Beach,55.980030767403164,-3.300641788832536,1092,Dalry Road Lidl,,55.94179129688128,-3.2224153095964994
2021-07-21 11:48:23.672000+00:00,2021-07-21 11:58:41.025000+00:00,617,265,Meadows East,Between Melville Terrace and Sciennes,55.939809466328285,-3.182738850746432,1019,Grassmarket,West end of Grassmarket,55.947097278583385,-3.1972457326126005
2021-07-21 11:49:19.437000+00:00,2021-07-21 11:58:23.261000+00:00,543,1098,Marchmont Crescent,Corner of Marchmont Road,55.936431918148195,-3.194150044314256,1039,Lothian Road,Outside the Usher Hall,55.947409199207115,-3.2057654971365537
2021-07-21 11:52:39.364000+00:00,2021-07-21 12:01:12.311000+00:00,512,1102,Haymarket Station,Haymarket Station,55.94556945067266,-3.21818468327956,289,Castle Street,Near Rose Street,55.951500737349754,-3.2031839065252825
2021-07-21 11:54:39.928000+00:00,2021-07-21 12:03:27.619000+00:00,527,247,Charlotte Square,North Corner of Charlotte Square,55.95233546161639,-3.2071011721072864,296,Castle Terrace,Corner of Castle Terrace and Lady Lawson St,55.94676648672239,-3.2020378290551434
2021-07-21 11:55:53.435000+00:00,2021-07-21 12:25:31.186000+00:00,1777,1744,Morningside Road,"Corner of Morningside Park, beside M&S",55.927985349796536,-3.209749771944871,183,Waverley Bridge,near the top of the South ramp,55.951980756193535,-3.1918903325579038
2021-07-21 11:56:02.118000+00:00,2021-07-21 12:23:19.023000+00:00,1636,1809,Royal Edinburgh Hospital,Next to Kennedy Tower,55.92781815597736,-3.2133077222032247,1769,Brunswick Place,Corner of Elm Row/Brunswick Street,55.96085174106396,-3.180985762469163
2021-07-21 12:00:22.571000+00:00,2021-07-21 12:35:49.694000+00:00,2127,1091,Holyrood Road,Opposite St Leonards Land,55.94955950619123,-3.180413257527789,1091,Holyrood Road,Opposite St Leonards Land,55.94955950619123,-3.180413257527789
2021-07-21 12:01:05.996000+00:00,2021-07-21 12:10:28.205000+00:00,562,253,Kings Building 2,Sanderson Building,55.92320215516664,-3.1716462453634904,253,Kings Building 2,Sanderson Building,55.92320215516664,-3.1716462453634904
2021-07-21 12:04:58.034000+00:00,2021-07-21 12:17:03.912000+00:00,725,250,Victoria Quay,Entrance to Scottish Government Office,55.977617152546344,-3.1741263194576277,1038,South Trinity Road,Corner of South Trinity Road and Ferry Road,55.97132539148155,-3.207963567424258
2021-07-21 12:05:56.129000+00:00,2021-07-21 13:15:52.507000+00:00,4196,1024,Meadow Place,End of Meadow Place,55.940237631689435,-3.194640214184801,1728,Portobello - Kings Road,Foot of Kings Road next to the promenade,55.957915406923476,-3.1183320420902874
2021-07-21 12:07:44.994000+00:00,2021-07-21 13:16:40.904000+00:00,4135,1024,Meadow Place,End of Meadow Place,55.940237631689435,-3.194640214184801,1728,Portobello - Kings Road,Foot of Kings Road next to the promenade,55.957915406923476,-3.1183320420902874
2021-07-21 12:07:50.319000+00:00,2021-07-21 13:04:28.889000+00:00,3398,1102,Haymarket Station,Haymarket Station,55.94556945067266,-3.21818468327956,259,St Andrew Square,North East corner,55.95490573198223,-3.192443756949956
2021-07-21 12:08:44.343000+00:00,2021-07-21 13:17:31.238000+00:00,4126,1024,Meadow Place,End of Meadow Place,55.940237631689435,-3.194640214184801,1728,Portobello - Kings Road,Foot of Kings Road next to the promenade,55.957915406923476,-3.1183320420902874
2021-07-21 12:27:42.645000+00:00,2021-07-21 12:34:06.547000+00:00,383,1753,Waitrose Comely Bank,On Fettes Avenue next to Waitrose,55.959536249717715,-3.223434402338853,1756,Western General Hospital,Porterfield Road,55.96283984266853,-3.234135938375289
2021-07-21 12:31:55.452000+00:00,2021-07-21 12:40:08.496000+00:00,493,258,Stockbridge,Hamilton Place by Dean Bank Lane,55.95856558589723,-3.2080701822277433,262,Canonmills,near Tesco's,55.96280408759764,-3.196283585062929
2021-07-21 12:37:31.064000+00:00,2021-07-21 14:18:04.672000+00:00,6033,262,Canonmills,near Tesco's,55.96280408759764,-3.196283585062929,262,Canonmills,near Tesco's,55.96280408759764,-3.196283585062929
2021-07-21 12:41:38.516000+00:00,2021-07-21 12:59:05.509000+00:00,1046,253,Kings Building 2,Sanderson Building,55.92320215516664,-3.1716462453634904,1017,Crichton Street,East end of street,55.94478427951007,-3.186906245433761
2021-07-21 12:43:26.956000+00:00,2021-07-21 13:37:57.827000+00:00,3270,1728,Portobello - Kings Road,Foot of Kings Road next to the promenade,55.957915406923476,-3.1183320420902874,1728,Portobello - Kings Road,Foot of Kings Road next to the promenade,55.957915406923476,-3.1183320420902874
2021-07-21 12:43:56.055000+00:00,2021-07-21 13:37:47.387000+00:00,3231,1728,Portobello - Kings Road,Foot of Kings Road next to the promenade,55.957915406923476,-3.1183320420902874,1728,Portobello - Kings Road,Foot of Kings Road next to the promenade,55.957915406923476,-3.1183320420902874
2021-07-21 12:44:11.563000+00:00,2021-07-21 14:08:21.961000+00:00,5050,1748,Colinton Road,Near Napier University Merchiston Campus,55.933416359161036,-3.21239711224257,1815,Sighthill - Edinburgh College,Sighthill Campus,55.926684277487574,-3.2894811171216665
2021-07-21 12:45:38.944000+00:00,2021-07-21 13:10:39.094000+00:00,1500,264,Pollock Halls,Pollock Halls Entrance,55.94008064125911,-3.171746866852459,1813,Milton Road - Edinburgh College,Milton Road Campus,55.94406627599551,-3.0985614794416128
2021-07-21 12:49:36.625000+00:00,2021-07-21 12:51:47.487000+00:00,130,1819,Heriot Watt - Edinburgh Business School,Outside Edinburgh Business School,55.9088228790413,-3.320113285176247,1819,Heriot Watt - Edinburgh Business School,Outside Edinburgh Business School,55.9088228790413,-3.320113285176247
2021-07-21 12:50:07.494000+00:00,2021-07-21 13:08:30.903000+00:00,1103,183,Waverley Bridge,near the top of the South ramp,55.951980756193535,-3.1918903325579038,1744,Morningside Road,"Corner of Morningside Park, beside M&S",55.927985349796536,-3.209749771944871
2021-07-21 12:52:11.103000+00:00,2021-07-21 13:35:26.541000+00:00,2595,2268,Picardy Place,Outside Omni Centre,55.95653524179326,-3.1862476120746805,2268,Picardy Place,Outside Omni Centre,55.95653524179326,-3.1862476120746805
2021-07-21 12:53:30.560000+00:00,2021-07-21 13:09:01.409000+00:00,930,1745,Scotland Street,Corner with Royal Crescent,55.96037972054591,-3.1954703369027584,1745,Scotland Street,Corner with Royal Crescent,55.96037972054591,-3.1954703369027584
2021-07-21 12:57:32.270000+00:00,2021-07-21 14:23:21.977000+00:00,5149,1822,Edinburgh Park Station,Next to Rail and Tram stations,55.927382676939004,-3.307442444578868,1822,Edinburgh Park Station,Next to Rail and Tram stations,55.927382676939004,-3.307442444578868
2021-07-21 12:58:59.967000+00:00,2021-07-21 13:00:11.821000+00:00,71,250,Victoria Quay,Entrance to Scottish Government Office,55.977617152546344,-3.1741263194576277,250,Victoria Quay,Entrance to Scottish Government Office,55.977617152546344,-3.1741263194576277
2021-07-21 12:59:10.749000+00:00,2021-07-21 13:42:05.673000+00:00,2574,250,Victoria Quay,Entrance to Scottish Government Office,55.977617152546344,-3.1741263194576277,1728,Portobello - Kings Road,Foot of Kings Road next to the promenade,55.957915406923476,-3.1183320420902874
2021-07-21 13:00:36.072000+00:00,2021-07-21 14:20:58.343000+00:00,4822,250,Victoria Quay,Entrance to Scottish Government Office,55.977617152546344,-3.1741263194576277,250,Victoria Quay,Entrance to Scottish Government Office,55.977617152546344,-3.1741263194576277
2021-07-21 13:00:57.887000+00:00,2021-07-21 14:54:26.841000+00:00,6808,2268,Picardy Place,Outside Omni Centre,55.95653524179326,-3.1862476120746805,358,Leith Walk,Leith Walk opposite Dalmeny Street,55.96517649040763,-3.1761801702076298
2021-07-21 13:01:28.917000+00:00,2021-07-21 13:41:39.613000+00:00,2410,250,Victoria Quay,Entrance to Scottish Government Office,55.977617152546344,-3.1741263194576277,1728,Portobello - Kings Road,Foot of Kings Road next to the promenade,55.957915406923476,-3.1183320420902874
